# x	y	u	v	flags	mask
4.9648e+01	4.4320e+01	2.7440e-01	-2.8663e-01	0.0000e+00	0.0000e+00
5.0980e+01	4.4320e+01	2.7530e-01	-2.9911e-01	0.0000e+00	0.0000e+00
5.2312e+01	4.4320e+01	2.6548e-01	-3.4396e-01	0.0000e+00	0.0000e+00
5.3645e+01	4.4320e+01	2.7763e-01	-3.6997e-01	0.0000e+00	0.0000e+00
5.4977e+01	4.4320e+01	2.8092e-01	-3.7963e-01	0.0000e+00	0.0000e+00
5.6309e+01	4.4320e+01	2.7306e-01	-3.8330e-01	0.0000e+00	0.0000e+00
5.7641e+01	4.4320e+01	2.7375e-01	-4.2710e-01	0.0000e+00	0.0000e+00
5.8973e+01	4.4320e+01	2.8169e-01	-4.6906e-01	0.0000e+00	0.0000e+00
6.0305e+01	4.4320e+01	2.7498e-01	-4.8631e-01	0.0000e+00	0.0000e+00
1.6953e+00	4.2988e+01	2.4015e-01	5.6204e-01	0.0000e+00	0.0000e+00
3.0273e+00	4.2988e+01	2.1431e-01	5.0232e-01	0.0000e+00	0.0000e+00
4.3594e+00	4.2988e+01	2.2028e-01	4.8761e-01	0.0000e+00	0.0000e+00
5.6914e+00	4.2988e+01	2.3265e-01	4.7975e-01	0.0000e+00	0.0000e+00
7.0234e+00	4.2988e+01	2.3649e-01	4.6493e-01	0.0000e+00	0.0000e+00
8.3555e+00	4.2988e+01	2.1946e-01	4.3412e-01	0.0000e+00	0.0000e+00
9.6875e+00	4.2988e+01	2.3298e-01	3.9045e-01	0.0000e+00	0.0000e+00
1.1020e+01	4.2988e+01	2.3412e-01	3.7787e-01	0.0000e+00	0.0000e+00
1.2352e+01	4.2988e+01	2.3752e-01	3.7633e-01	0.0000e+00	0.0000e+00
1.3684e+01	4.2988e+01	2.3769e-01	3.2171e-01	0.0000e+00	0.0000e+00
1.5016e+01	4.2988e+01	2.3509e-01	2.9596e-01	0.0000e+00	0.0000e+00
1.6348e+01	4.2988e+01	2.3515e-01	2.8833e-01	0.0000e+00	0.0000e+00
1.7680e+01	4.2988e+01	2.3738e-01	2.7814e-01	0.0000e+00	0.0000e+00
1.9012e+01	4.2988e+01	2.4260e-01	2.4492e-01	0.0000e+00	0.0000e+00
2.0344e+01	4.2988e+01	2.2617e-01	2.0154e-01	0.0000e+00	0.0000e+00
2.1676e+01	4.2988e+01	2.3367e-01	1.9197e-01	0.0000e+00	0.0000e+00
2.3008e+01	4.2988e+01	2.3094e-01	1.8585e-01	0.0000e+00	0.0000e+00
2.4340e+01	4.2988e+01	2.3839e-01	1.6047e-01	0.0000e+00	0.0000e+00
2.5672e+01	4.2988e+01	2.3465e-01	1.1554e-01	0.0000e+00	0.0000e+00
2.7004e+01	4.2988e+01	2.3806e-01	9.4921e-02	0.0000e+00	0.0000e+00
2.8336e+01	4.2988e+01	2.3059e-01	8.7740e-02	0.0000e+00	0.0000e+00
2.9668e+01	4.2988e+01	2.3581e-01	7.2783e-02	0.0000e+00	0.0000e+00
3.1000e+01	4.2988e+01	2.3049e-01	1.7267e-02	0.0000e+00	0.0000e+00
3.2332e+01	4.2988e+01	2.3817e-01	2.1123e-03	0.0000e+00	0.0000e+00
3.3664e+01	4.2988e+01	2.4247e-01	1.0638e-04	0.0000e+00	0.0000e+00
3.4996e+01	4.2988e+01	2.4417e-01	-1.7592e-02	0.0000e+00	0.0000e+00
3.6328e+01	4.2988e+01	2.3711e-01	-7.2564e-02	0.0000e+00	0.0000e+00
3.7660e+01	4.2988e+01	2.4030e-01	-9.3289e-02	0.0000e+00	0.0000e+00
3.8992e+01	4.2988e+01	2.2487e-01	-1.0345e-01	0.0000e+00	0.0000e+00
4.0324e+01	4.2988e+01	2.3553e-01	-1.1784e-01	0.0000e+00	0.0000e+00
4.1656e+01	4.2988e+01	2.2487e-01	-1.5646e-01	0.0000e+00	0.0000e+00
4.2988e+01	4.2988e+01	2.2851e-01	-1.8687e-01	0.0000e+00	0.0000e+00
4.4320e+01	4.2988e+01	2.1740e-01	-1.9323e-01	0.0000e+00	0.0000e+00
4.5652e+01	4.2988e+01	2.3471e-01	-2.0195e-01	0.0000e+00	0.0000e+00
4.6984e+01	4.2988e+01	2.2843e-01	-2.4474e-01	0.0000e+00	0.0000e+00
4.8316e+01	4.2988e+01	2.3175e-01	-2.8375e-01	0.0000e+00	0.0000e+00
4.9648e+01	4.2988e+01	2.3179e-01	-2.8908e-01	0.0000e+00	0.0000e+00
5.0980e+01	4.2988e+01	2.3352e-01	-3.0208e-01	0.0000e+00	0.0000e+00
5.2312e+01	4.2988e+01	2.3146e-01	-3.4053e-01	0.0000e+00	0.0000e+00
5.3645e+01	4.2988e+01	2.2678e-01	-3.7537e-01	0.0000e+00	0.0000e+00
5.4977e+01	4.2988e+01	2.2763e-01	-3.8930e-01	0.0000e+00	0.0000e+00
5.6309e+01	4.2988e+01	2.2361e-01	-3.9835e-01	0.0000e+00	0.0000e+00
5.7641e+01	4.2988e+01	2.3122e-01	-4.3092e-01	0.0000e+00	0.0000e+00
5.8973e+01	4.2988e+01	2.3035e-01	-4.7383e-01	0.0000e+00	0.0000e+00
6.0305e+01	4.2988e+01	2.3558e-01	-4.8464e-01	0.0000e+00	0.0000e+00
1.6953e+00	4.1656e+01	1.9994e-01	5.7950e-01	0.0000e+00	0.0000e+00
3.0273e+00	4.1656e+01	2.0150e-01	5.0061e-01	0.0000e+00	0.0000e+00
4.3594e+00	4.1656e+01	2.0397e-01	4.8428e-01	0.0000e+00	0.0000e+00
5.6914e+00	4.1656e+01	2.0529e-01	4.7520e-01	0.0000e+00	0.0000e+00
7.0234e+00	4.1656e+01	2.0190e-01	4.7779e-01	0.0000e+00	0.0000e+00
8.3555e+00	4.1656e+01	2.0023e-01	4.1841e-01	0.0000e+00	0.0000e+00
9.6875e+00	4.1656e+01	2.0100e-01	3.9183e-01	0.0000e+00	0.0000e+00
1.1020e+01	4.1656e+01	2.0504e-01	3.8316e-01	0.0000e+00	0.0000e+00
1.2352e+01	4.1656e+01	2.0666e-01	3.6968e-01	0.0000e+00	0.0000e+00
1.3684e+01	4.1656e+01	1.9847e-01	3.3015e-01	0.0000e+00	0.0000e+00
1.5016e+01	4.1656e+01	2.0236e-01	2.9398e-01	0.0000e+00	0.0000e+00
1.6348e+01	4.1656e+01	2.0245e-01	2.9415e-01	0.0000e+00	0.0000e+00
1.7680e+01	4.1656e+01	1.9669e-01	2.8407e-01	0.0000e+00	0.0000e+00
1.9012e+01	4.1656e+01	1.9946e-01	2.4955e-01	0.0000e+00	0.0000e+00
2.0344e+01	4.1656e+01	1.9916e-01	2.0350e-01	0.0000e+00	0.0000e+00
2.1676e+01	4.1656e+01	2.0139e-01	1.9090e-01	0.0000e+00	0.0000e+00
2.3008e+01	4.1656e+01	1.9930e-01	1.8463e-01	0.0000e+00	0.0000e+00
2.4340e+01	4.1656e+01	2.0318e-01	1.5779e-01	0.0000e+00	0.0000e+00
2.5672e+01	4.1656e+01	2.0526e-01	1.1412e-01	0.0000e+00	0.0000e+00
2.7004e+01	4.1656e+01	2.0175e-01	9.5547e-02	0.0000e+00	0.0000e+00
2.8336e+01	4.1656e+01	1.9761e-01	9.1142e-02	0.0000e+00	0.0000e+00
2.9668e+01	4.1656e+01	2.0065e-01	6.0731e-02	0.0000e+00	0.0000e+00
3.1000e+01	4.1656e+01	1.9852e-01	6.7675e-03	0.0000e+00	0.0000e+00
3.2332e+01	4.1656e+01	1.9967e-01	-5.1950e-03	0.0000e+00	0.0000e+00
3.3664e+01	4.1656e+01	1.9979e-01	-7.2570e-03	0.0000e+00	0.0000e+00
3.4996e+01	4.1656e+01	1.9839e-01	-1.7393e-02	0.0000e+00	0.0000e+00
3.6328e+01	4.1656e+01	1.9965e-01	-6.6309e-02	0.0000e+00	0.0000e+00
3.7660e+01	4.1656e+01	2.0433e-01	-9.4607e-02	0.0000e+00	0.0000e+00
3.8992e+01	4.1656e+01	2.0162e-01	-1.0255e-01	0.0000e+00	0.0000e+00
4.0324e+01	4.1656e+01	2.0284e-01	-1.1173e-01	0.0000e+00	0.0000e+00
4.1656e+01	4.1656e+01	2.0164e-01	-1.5667e-01	0.0000e+00	0.0000e+00
4.2988e+01	4.1656e+01	1.9961e-01	-1.8830e-01	0.0000e+00	0.0000e+00
4.4320e+01	4.1656e+01	1.9413e-01	-1.9390e-01	0.0000e+00	0.0000e+00
4.5652e+01	4.1656e+01	1.9928e-01	-2.0180e-01	0.0000e+00	0.0000e+00
4.6984e+01	4.1656e+01	1.9935e-01	-2.4841e-01	0.0000e+00	0.0000e+00
4.8316e+01	4.1656e+01	1.9763e-01	-2.8594e-01	0.0000e+00	0.0000e+00
4.9648e+01	4.1656e+01	1.9466e-01	-2.9394e-01	0.0000e+00	0.0000e+00
5.0980e+01	4.1656e+01	1.9353e-01	-2.9995e-01	0.0000e+00	0.0000e+00
5.2312e+01	4.1656e+01	2.0253e-01	-3.3480e-01	0.0000e+00	0.0000e+00
5.3645e+01	4.1656e+01	1.9277e-01	-3.7075e-01	0.0000e+00	0.0000e+00
5.4977e+01	4.1656e+01	1.9710e-01	-3.8295e-01	0.0000e+00	0.0000e+00
5.6309e+01	4.1656e+01	1.9718e-01	-3.9729e-01	0.0000e+00	0.0000e+00
5.7641e+01	4.1656e+01	2.0193e-01	-4.3567e-01	0.0000e+00	0.0000e+00
5.8973e+01	4.1656e+01	2.0098e-01	-4.6851e-01	0.0000e+00	0.0000e+00
6.0305e+01	4.1656e+01	2.0239e-01	-4.7949e-01	0.0000e+00	0.0000e+00
1.6953e+00	4.0324e+01	1.9845e-01	5.6556e-01	0.0000e+00	0.0000e+00
3.0273e+00	4.0324e+01	1.9460e-01	5.0286e-01	0.0000e+00	0.0000e+00
4.3594e+00	4.0324e+01	1.9287e-01	4.8615e-01	0.0000e+00	0.0000e+00
5.6914e+00	4.0324e+01	1.9075e-01	4.8214e-01	0.0000e+00	0.0000e+00
7.0234e+00	4.0324e+01	1.9087e-01	4.6738e-01	0.0000e+00	0.0000e+00
8.3555e+00	4.0324e+01	1.9284e-01	4.2197e-01	0.0000e+00	0.0000e+00
9.6875e+00	4.0324e+01	1.9470e-01	3.8697e-01	0.0000e+00	0.0000e+00
1.1020e+01	4.0324e+01	1.9623e-01	3.8425e-01	0.0000e+00	0.0000e+00
1.2352e+01	4.0324e+01	1.9133e-01	3.7197e-01	0.0000e+00	0.0000e+00
1.3684e+01	4.0324e+01	1.8930e-01	3.3906e-01	0.0000e+00	0.0000e+00
1.5016e+01	4.0324e+01	1.9353e-01	2.9886e-01	0.0000e+00	0.0000e+00
1.6348e+01	4.0324e+01	1.9230e-01	2.8965e-01	0.0000e+00	0.0000e+00
1.7680e+01	4.0324e+01	1.9141e-01	2.8322e-01	0.0000e+00	0.0000e+00
1.9012e+01	4.0324e+01	1.9218e-01	2.4618e-01	0.0000e+00	0.0000e+00
2.0344e+01	4.0324e+01	1.8969e-01	1.9924e-01	0.0000e+00	0.0000e+00
2.1676e+01	4.0324e+01	1.9486e-01	1.9520e-01	0.0000e+00	0.0000e+00
2.3008e+01	4.0324e+01	1.9190e-01	1.8595e-01	0.0000e+00	0.0000e+00
2.4340e+01	4.0324e+01	1.9212e-01	1.6202e-01	0.0000e+00	0.0000e+00
2.5672e+01	4.0324e+01	1.9121e-01	1.0809e-01	0.0000e+00	0.0000e+00
2.7004e+01	4.0324e+01	1.9289e-01	9.8103e-02	0.0000e+00	0.0000e+00
2.8336e+01	4.0324e+01	1.9170e-01	9.4718e-02	0.0000e+00	0.0000e+00
2.9668e+01	4.0324e+01	1.8961e-01	7.1195e-02	0.0000e+00	0.0000e+00
3.1000e+01	4.0324e+01	1.9530e-01	2.2164e-02	0.0000e+00	0.0000e+00
3.2332e+01	4.0324e+01	1.9048e-01	3.4509e-03	0.0000e+00	0.0000e+00
3.3664e+01	4.0324e+01	1.9280e-01	-1.0640e-03	0.0000e+00	0.0000e+00
3.4996e+01	4.0324e+01	1.8763e-01	-2.0166e-02	0.0000e+00	0.0000e+00
3.6328e+01	4.0324e+01	1.9402e-01	-7.4555e-02	0.0000e+00	0.0000e+00
3.7660e+01	4.0324e+01	1.9322e-01	-9.4517e-02	0.0000e+00	0.0000e+00
3.8992e+01	4.0324e+01	1.9597e-01	-9.7657e-02	0.0000e+00	0.0000e+00
4.0324e+01	4.0324e+01	1.9256e-01	-1.1487e-01	0.0000e+00	0.0000e+00
4.1656e+01	4.0324e+01	1.8961e-01	-1.6507e-01	0.0000e+00	0.0000e+00
4.2988e+01	4.0324e+01	1.9107e-01	-1.8722e-01	0.0000e+00	0.0000e+00
4.4320e+01	4.0324e+01	1.8971e-01	-1.9364e-01	0.0000e+00	0.0000e+00
4.5652e+01	4.0324e+01	1.8996e-01	-2.0502e-01	0.0000e+00	0.0000e+00
4.6984e+01	4.0324e+01	1.9325e-01	-2.4213e-01	0.0000e+00	0.0000e+00
4.8316e+01	4.0324e+01	1.9186e-01	-2.8275e-01	0.0000e+00	0.0000e+00
4.9648e+01	4.0324e+01	1.9260e-01	-2.8700e-01	0.0000e+00	0.0000e+00
5.0980e+01	4.0324e+01	1.9279e-01	-2.8939e-01	0.0000e+00	0.0000e+00
5.2312e+01	4.0324e+01	1.9361e-01	-3.3285e-01	0.0000e+00	0.0000e+00
5.3645e+01	4.0324e+01	1.8837e-01	-3.7480e-01	0.0000e+00	0.0000e+00
5.4977e+01	4.0324e+01	1.9391e-01	-3.8338e-01	0.0000e+00	0.0000e+00
5.6309e+01	4.0324e+01	1.9782e-01	-3.9110e-01	0.0000e+00	0.0000e+00
5.7641e+01	4.0324e+01	1.9515e-01	-4.2675e-01	0.0000e+00	0.0000e+00
5.8973e+01	4.0324e+01	1.9222e-01	-4.6286e-01	0.0000e+00	0.0000e+00
6.0305e+01	4.0324e+01	1.9475e-01	-4.7857e-01	0.0000e+00	0.0000e+00
1.6953e+00	3.8992e+01	1.8066e-01	5.4813e-01	0.0000e+00	0.0000e+00
3.0273e+00	3.8992e+01	1.8308e-01	4.9899e-01	0.0000e+00	0.0000e+00
4.3594e+00	3.8992e+01	1.8818e-01	4.8379e-01	0.0000e+00	0.0000e+00
5.6914e+00	3.8992e+01	1.8098e-01	4.7528e-01	0.0000e+00	0.0000e+00
7.0234e+00	3.8992e+01	1.8088e-01	4.5973e-01	0.0000e+00	0.0000e+00
8.3555e+00	3.8992e+01	1.8356e-01	4.2907e-01	0.0000e+00	0.0000e+00
9.6875e+00	3.8992e+01	1.8608e-01	3.9031e-01	0.0000e+00	0.0000e+00
1.1020e+01	3.8992e+01	1.8431e-01	3.8022e-01	0.0000e+00	0.0000e+00
1.2352e+01	3.8992e+01	1.8591e-01	3.6677e-01	0.0000e+00	0.0000e+00
1.3684e+01	3.8992e+01	1.7916e-01	3.3311e-01	0.0000e+00	0.0000e+00
1.5016e+01	3.8992e+01	1.8494e-01	2.9456e-01	0.0000e+00	0.0000e+00
1.6348e+01	3.8992e+01	1.8188e-01	2.8530e-01	0.0000e+00	0.0000e+00
1.7680e+01	3.8992e+01	1.8140e-01	2.7346e-01	0.0000e+00	0.0000e+00
1.9012e+01	3.8992e+01	1.8602e-01	2.4049e-01	0.0000e+00	0.0000e+00
2.0344e+01	3.8992e+01	1.8481e-01	1.9781e-01	0.0000e+00	0.0000e+00
2.1676e+01	3.8992e+01	1.8822e-01	1.9311e-01	0.0000e+00	0.0000e+00
2.3008e+01	3.8992e+01	1.8627e-01	1.8391e-01	0.0000e+00	0.0000e+00
2.4340e+01	3.8992e+01	1.8627e-01	1.5578e-01	0.0000e+00	0.0000e+00
2.5672e+01	3.8992e+01	1.8638e-01	1.1444e-01	0.0000e+00	0.0000e+00
2.7004e+01	3.8992e+01	1.8196e-01	9.8256e-02	0.0000e+00	0.0000e+00
2.8336e+01	3.8992e+01	1.8629e-01	9.4815e-02	0.0000e+00	0.0000e+00
2.9668e+01	3.8992e+01	1.8235e-01	7.5614e-02	0.0000e+00	0.0000e+00
3.1000e+01	3.8992e+01	1.8833e-01	2.5192e-02	0.0000e+00	0.0000e+00
3.2332e+01	3.8992e+01	1.8289e-01	4.4498e-03	0.0000e+00	0.0000e+00
3.3664e+01	3.8992e+01	1.8660e-01	8.3026e-04	0.0000e+00	0.0000e+00
3.4996e+01	3.8992e+01	1.7788e-01	-1.3772e-02	0.0000e+00	0.0000e+00
3.6328e+01	3.8992e+01	1.8745e-01	-6.7235e-02	0.0000e+00	0.0000e+00
3.7660e+01	3.8992e+01	1.8397e-01	-9.0795e-02	0.0000e+00	0.0000e+00
3.8992e+01	3.8992e+01	1.8457e-01	-9.7341e-02	0.0000e+00	0.0000e+00
4.0324e+01	3.8992e+01	1.8155e-01	-1.0792e-01	0.0000e+00	0.0000e+00
4.1656e+01	3.8992e+01	1.8455e-01	-1.6359e-01	0.0000e+00	0.0000e+00
4.2988e+01	3.8992e+01	1.8484e-01	-1.8950e-01	0.0000e+00	0.0000e+00
4.4320e+01	3.8992e+01	1.8443e-01	-1.9396e-01	0.0000e+00	0.0000e+00
4.5652e+01	3.8992e+01	1.8467e-01	-2.0523e-01	0.0000e+00	0.0000e+00
4.6984e+01	3.8992e+01	1.7966e-01	-2.5232e-01	0.0000e+00	0.0000e+00
4.8316e+01	3.8992e+01	1.8798e-01	-2.7962e-01	0.0000e+00	0.0000e+00
4.9648e+01	3.8992e+01	1.8583e-01	-2.8582e-01	0.0000e+00	0.0000e+00
5.0980e+01	3.8992e+01	1.8368e-01	-3.0371e-01	0.0000e+00	0.0000e+00
5.2312e+01	3.8992e+01	1.8308e-01	-3.4047e-01	0.0000e+00	0.0000e+00
5.3645e+01	3.8992e+01	1.8103e-01	-3.7733e-01	0.0000e+00	0.0000e+00
5.4977e+01	3.8992e+01	1.8232e-01	-3.8711e-01	0.0000e+00	0.0000e+00
5.6309e+01	3.8992e+01	1.8314e-01	-3.9358e-01	0.0000e+00	0.0000e+00
5.7641e+01	3.8992e+01	1.9033e-01	-4.2800e-01	0.0000e+00	0.0000e+00
5.8973e+01	3.8992e+01	1.9036e-01	-4.6667e-01	0.0000e+00	0.0000e+00
6.0305e+01	3.8992e+01	1.8676e-01	-4.7790e-01	0.0000e+00	0.0000e+00
1.6953e+00	3.7660e+01	1.4985e-01	5.5630e-01	0.0000e+00	0.0000e+00
3.0273e+00	3.7660e+01	1.4480e-01	5.1746e-01	0.0000e+00	0.0000e+00
4.3594e+00	3.7660e+01	1.4416e-01	4.8701e-01	0.0000e+00	0.0000e+00
5.6914e+00	3.7660e+01	1.4924e-01	4.7840e-01	0.0000e+00	0.0000e+00
7.0234e+00	3.7660e+01	1.4649e-01	4.6951e-01	0.0000e+00	0.0000e+00
8.3555e+00	3.7660e+01	1.5218e-01	4.1640e-01	0.0000e+00	0.0000e+00
9.6875e+00	3.7660e+01	1.6065e-01	3.8833e-01	0.0000e+00	0.0000e+00
1.1020e+01	3.7660e+01	1.5883e-01	3.8187e-01	0.0000e+00	0.0000e+00
1.2352e+01	3.7660e+01	1.5622e-01	3.7048e-01	0.0000e+00	0.0000e+00
1.3684e+01	3.7660e+01	1.6184e-01	3.4142e-01	0.0000e+00	0.0000e+00
1.5016e+01	3.7660e+01	1.5610e-01	3.0688e-01	0.0000e+00	0.0000e+00
1.6348e+01	3.7660e+01	1.5733e-01	2.8962e-01	0.0000e+00	0.0000e+00
1.7680e+01	3.7660e+01	1.4124e-01	2.8289e-01	0.0000e+00	0.0000e+00
1.9012e+01	3.7660e+01	1.4956e-01	2.4855e-01	0.0000e+00	0.0000e+00
2.0344e+01	3.7660e+01	1.5338e-01	2.0600e-01	0.0000e+00	0.0000e+00
2.1676e+01	3.7660e+01	1.5018e-01	1.9477e-01	0.0000e+00	0.0000e+00
2.3008e+01	3.7660e+01	1.5577e-01	1.8335e-01	0.0000e+00	0.0000e+00
2.4340e+01	3.7660e+01	1.5287e-01	1.5543e-01	0.0000e+00	0.0000e+00
2.5672e+01	3.7660e+01	1.5139e-01	1.1100e-01	0.0000e+00	0.0000e+00
2.7004e+01	3.7660e+01	1.4767e-01	1.0079e-01	0.0000e+00	0.0000e+00
2.8336e+01	3.7660e+01	1.4795e-01	9.3103e-02	0.0000e+00	0.0000e+00
2.9668e+01	3.7660e+01	1.4643e-01	6.6101e-02	0.0000e+00	0.0000e+00
3.1000e+01	3.7660e+01	1.5772e-01	3.3727e-02	0.0000e+00	0.0000e+00
3.2332e+01	3.7660e+01	1.5366e-01	8.3242e-03	0.0000e+00	0.0000e+00
3.3664e+01	3.7660e+01	1.4340e-01	-2.3325e-03	0.0000e+00	0.0000e+00
3.4996e+01	3.7660e+01	1.3824e-01	-1.4645e-02	0.0000e+00	0.0000e+00
3.6328e+01	3.7660e+01	1.4947e-01	-7.4408e-02	0.0000e+00	0.0000e+00
3.7660e+01	3.7660e+01	1.5399e-01	-9.5190e-02	0.0000e+00	0.0000e+00
3.8992e+01	3.7660e+01	1.4583e-01	-1.0193e-01	0.0000e+00	0.0000e+00
4.0324e+01	3.7660e+01	1.3436e-01	-1.0938e-01	0.0000e+00	0.0000e+00
4.1656e+01	3.7660e+01	1.4294e-01	-1.6474e-01	0.0000e+00	0.0000e+00
4.2988e+01	3.7660e+01	1.4328e-01	-1.8435e-01	0.0000e+00	0.0000e+00
4.4320e+01	3.7660e+01	1.3134e-01	-1.9193e-01	0.0000e+00	0.0000e+00
4.5652e+01	3.7660e+01	1.3447e-01	-1.9879e-01	0.0000e+00	0.0000e+00
4.6984e+01	3.7660e+01	1.5436e-01	-2.5321e-01	0.0000e+00	0.0000e+00
4.8316e+01	3.7660e+01	1.5639e-01	-2.7880e-01	0.0000e+00	0.0000e+00
4.9648e+01	3.7660e+01	1.5303e-01	-2.9178e-01	0.0000e+00	0.0000e+00
5.0980e+01	3.7660e+01	1.4524e-01	-3.0033e-01	0.0000e+00	0.0000e+00
5.2312e+01	3.7660e+01	1.5675e-01	-3.4322e-01	0.0000e+00	0.0000e+00
5.3645e+01	3.7660e+01	1.4625e-01	-3.7846e-01	0.0000e+00	0.0000e+00
5.4977e+01	3.7660e+01	1.4968e-01	-3.8765e-01	0.0000e+00	0.0000e+00
5.6309e+01	3.7660e+01	1.4722e-01	-3.9590e-01	0.0000e+00	0.0000e+00
5.7641e+01	3.7660e+01	1.4618e-01	-4.1833e-01	0.0000e+00	0.0000e+00
5.8973e+01	3.7660e+01	1.5186e-01	-4.7153e-01	0.0000e+00	0.0000e+00
6.0305e+01	3.7660e+01	1.3466e-01	-4.8215e-01	0.0000e+00	0.0000e+00
1.6953e+00	3.6328e+01	1.0814e-01	5.5186e-01	0.0000e+00	0.0000e+00
3.0273e+00	3.6328e+01	1.0451e-01	5.1158e-01	0.0000e+00	0.0000e+00
4.3594e+00	3.6328e+01	1.2250e-01	4.8491e-01	0.0000e+00	0.0000e+00
5.6914e+00	3.6328e+01	1.1495e-01	4.8109e-01	0.0000e+00	0.0000e+00
7.0234e+00	3.6328e+01	1.0298e-01	4.7394e-01	0.0000e+00	0.0000e+00
8.3555e+00	3.6328e+01	nan	nan	0.0000e+00	0.0000e+00
9.6875e+00	3.6328e+01	1.0982e-01	3.9490e-01	0.0000e+00	0.0000e+00
1.1020e+01	3.6328e+01	1.1312e-01	3.8031e-01	0.0000e+00	0.0000e+00
1.2352e+01	3.6328e+01	1.0631e-01	3.7128e-01	0.0000e+00	0.0000e+00
1.3684e+01	3.6328e+01	1.0931e-01	3.4929e-01	0.0000e+00	0.0000e+00
1.5016e+01	3.6328e+01	1.1277e-01	2.9844e-01	0.0000e+00	0.0000e+00
1.6348e+01	3.6328e+01	1.1336e-01	2.9346e-01	0.0000e+00	0.0000e+00
1.7680e+01	3.6328e+01	1.0773e-01	2.8402e-01	0.0000e+00	0.0000e+00
1.9012e+01	3.6328e+01	1.0943e-01	2.5141e-01	0.0000e+00	0.0000e+00
2.0344e+01	3.6328e+01	1.0844e-01	2.0756e-01	0.0000e+00	0.0000e+00
2.1676e+01	3.6328e+01	1.1086e-01	1.9239e-01	0.0000e+00	0.0000e+00
2.3008e+01	3.6328e+01	1.0523e-01	1.9048e-01	0.0000e+00	0.0000e+00
2.4340e+01	3.6328e+01	1.1272e-01	1.5904e-01	0.0000e+00	0.0000e+00
2.5672e+01	3.6328e+01	1.1268e-01	1.1509e-01	0.0000e+00	0.0000e+00
2.7004e+01	3.6328e+01	1.0631e-01	9.8496e-02	0.0000e+00	0.0000e+00
2.8336e+01	3.6328e+01	1.0658e-01	9.1748e-02	0.0000e+00	0.0000e+00
2.9668e+01	3.6328e+01	1.0763e-01	6.6419e-02	0.0000e+00	0.0000e+00
3.1000e+01	3.6328e+01	1.1001e-01	1.7099e-02	0.0000e+00	0.0000e+00
3.2332e+01	3.6328e+01	1.1288e-01	-4.0845e-03	0.0000e+00	0.0000e+00
3.3664e+01	3.6328e+01	1.0877e-01	-6.6399e-03	0.0000e+00	0.0000e+00
3.4996e+01	3.6328e+01	1.0788e-01	-1.9344e-02	0.0000e+00	0.0000e+00
3.6328e+01	3.6328e+01	1.1362e-01	-7.0883e-02	0.0000e+00	0.0000e+00
3.7660e+01	3.6328e+01	1.2022e-01	-9.4624e-02	0.0000e+00	0.0000e+00
3.8992e+01	3.6328e+01	1.1324e-01	-1.0003e-01	0.0000e+00	0.0000e+00
4.0324e+01	3.6328e+01	1.0486e-01	-1.1154e-01	0.0000e+00	0.0000e+00
4.1656e+01	3.6328e+01	1.0620e-01	-1.6660e-01	0.0000e+00	0.0000e+00
4.2988e+01	3.6328e+01	1.1416e-01	-1.9082e-01	0.0000e+00	0.0000e+00
4.4320e+01	3.6328e+01	1.0756e-01	-1.9588e-01	0.0000e+00	0.0000e+00
4.5652e+01	3.6328e+01	1.0513e-01	-2.0365e-01	0.0000e+00	0.0000e+00
4.6984e+01	3.6328e+01	1.0837e-01	-2.5216e-01	0.0000e+00	0.0000e+00
4.8316e+01	3.6328e+01	1.0989e-01	-2.8263e-01	0.0000e+00	0.0000e+00
4.9648e+01	3.6328e+01	1.1154e-01	-2.9005e-01	0.0000e+00	0.0000e+00
5.0980e+01	3.6328e+01	1.0446e-01	-2.9749e-01	0.0000e+00	0.0000e+00
5.2312e+01	3.6328e+01	1.0686e-01	-3.2599e-01	0.0000e+00	0.0000e+00
5.3645e+01	3.6328e+01	1.0659e-01	-3.7158e-01	0.0000e+00	0.0000e+00
5.4977e+01	3.6328e+01	1.0519e-01	-3.8458e-01	0.0000e+00	0.0000e+00
5.6309e+01	3.6328e+01	1.0576e-01	-3.9168e-01	0.0000e+00	0.0000e+00
5.7641e+01	3.6328e+01	1.0908e-01	-4.2559e-01	0.0000e+00	0.0000e+00
5.8973e+01	3.6328e+01	1.1523e-01	-4.6844e-01	0.0000e+00	0.0000e+00
6.0305e+01	3.6328e+01	1.0915e-01	-4.8194e-01	0.0000e+00	0.0000e+00
1.6953e+00	3.4996e+01	9.3136e-02	5.6623e-01	0.0000e+00	0.0000e+00
3.0273e+00	3.4996e+01	1.0101e-01	5.0900e-01	0.0000e+00	0.0000e+00
4.3594e+00	3.4996e+01	9.7540e-02	4.8680e-01	0.0000e+00	0.0000e+00
5.6914e+00	3.4996e+01	9.8181e-02	4.7813e-01	0.0000e+00	0.0000e+00
7.0234e+00	3.4996e+01	9.8920e-02	4.7234e-01	0.0000e+00	0.0000e+00
8.3555e+00	3.4996e+01	9.9032e-02	4.1612e-01	0.0000e+00	0.0000e+00
9.6875e+00	3.4996e+01	9.9865e-02	3.9331e-01	0.0000e+00	0.0000e+00
1.1020e+01	3.4996e+01	1.0025e-01	3.8349e-01	0.0000e+00	0.0000e+00
1.2352e+01	3.4996e+01	9.9108e-02	3.7379e-01	0.0000e+00	0.0000e+00
